//File Created from Spray glider sat file
//File updated on 02/13/2025 08:15
//Float ID: 25202901
//WMO ID: 25202901
//Missing data value = -1e10
//Data quality flags: 0=Good, 4=Questionable, 8=Bad, 1=Missing or not inspected 
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	QF	Pressure[dbar]	QF	Temperature[°C]	QF	Salinity[pss]	QF	Sigma_theta[kg/m^3]	QF	Depth[m]	QF	Oxygen[µmol/kg]	QF	OxygenSat[%]	QF	Nitrate[µmol/kg]	QF	Chl_a[mg/m^3]	QF	b_bp700[1/m]	QF	pHinsitu[Total]	QF	b_bp532[1/m]	QF	CDOM[ppb]	QF	TALK_CANYONB[µmol/kg]	QF	DIC_CANYONB[µmol/kg]	QF	pCO2_CANYONB[µatm]	QF	SAT_AR_CANYONB[]	QF	pH25C_1atm[Total]	QF	DOWNWELL_PAR[µmol Quanta/m^2/sec]	QF	DOWN_IRRAD380[W/m^2/nm]	QF	DOWN_IRRAD443[W/m^2/nm]	QF	DOWN_IRRAD490[W/m^2/nm]	QF	VRS[Volts]	QF	VRS_STD[Volts]	QF	VK[Volts]	QF	VK_STD[Volts]	QF	IK[nA]	QF	Ib[nA]	QF
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	701.32	0	4.9590	0	34.3380	0	1027.173	0	694.976	0	11.21	0	3.6	0	-1e10	0	0.0139	0	-1e10	0	7.5307	0	-1e10	0	-1e10	0	2342	0	2346	0	1327.6	0	0.521	0	7.3043	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295500	0	0.000000	0	-0.250600	0	0.000000	0	233.33	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	696.56	0	4.9590	0	34.3390	0	1027.174	0	690.267	0	11.21	0	3.6	0	-1e10	0	0.0139	0	-1e10	0	7.5307	0	-1e10	0	-1e10	0	2342	0	2346	0	1328.1	0	0.522	0	7.3042	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295500	0	0.000000	0	-0.251300	0	0.000000	0	240.00	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	691.76	0	4.9620	0	34.3370	0	1027.172	0	685.518	0	11.21	0	3.6	0	-1e10	0	0.0129	0	-1e10	0	7.5307	0	-1e10	0	-1e10	0	2341	0	2346	0	1328.6	0	0.522	0	7.3040	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295500	0	0.000000	0	-0.251900	0	0.000000	0	233.33	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	687.12	0	4.9770	0	34.3330	0	1027.167	0	680.927	0	11.17	0	3.6	0	-1e10	0	0.0139	0	-1e10	0	7.5306	0	-1e10	0	-1e10	0	2341	0	2346	0	1329.5	0	0.522	0	7.3039	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295500	0	0.000000	0	-0.252600	0	0.000000	0	233.33	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	682.52	0	4.9860	0	34.3320	0	1027.165	0	676.376	0	11.13	0	3.6	0	-1e10	0	0.0129	0	-1e10	0	7.5306	0	-1e10	0	-1e10	0	2340	0	2345	0	1330.2	0	0.523	0	7.3038	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295500	0	0.000000	0	-0.253300	0	0.000000	0	240.00	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	677.76	0	5.0260	0	34.3170	0	1027.148	0	671.667	0	11.14	0	3.6	0	-1e10	0	0.0129	0	-1e10	0	7.5301	0	-1e10	0	-1e10	0	2338	0	2343	0	1331.6	0	0.523	0	7.3037	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295500	0	0.000000	0	-0.253900	0	0.000000	0	240.00	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	673.08	0	5.0280	0	34.3250	0	1027.154	0	667.036	0	11.14	0	3.6	0	-1e10	0	0.0129	0	-1e10	0	7.5302	0	-1e10	0	-1e10	0	2339	0	2344	0	1332.2	0	0.523	0	7.3037	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295500	0	0.000000	0	-0.254500	0	0.000000	0	240.00	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	668.48	0	5.0550	0	34.3160	0	1027.144	0	662.485	0	11.10	0	3.6	0	-1e10	0	0.0139	0	-1e10	0	7.5300	0	-1e10	0	-1e10	0	2337	0	2342	0	1333.3	0	0.523	0	7.3036	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295500	0	0.000000	0	-0.255200	0	0.000000	0	233.33	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	663.96	0	5.0770	0	34.3150	0	1027.140	0	658.013	0	11.10	0	3.6	0	-1e10	0	0.0129	0	-1e10	0	7.5280	0	-1e10	0	-1e10	0	2337	0	2343	0	1340.1	0	0.522	0	7.3020	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.255700	0	0.000000	0	233.33	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	659.40	0	5.0880	0	34.3150	0	1027.139	0	653.501	0	11.10	0	3.6	0	-1e10	0	0.0129	0	-1e10	0	7.5280	0	-1e10	0	-1e10	0	2337	0	2342	0	1340.9	0	0.522	0	7.3019	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.256300	0	0.000000	0	240.00	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	654.84	0	5.1130	0	34.3080	0	1027.131	0	648.989	0	11.18	0	3.6	0	-1e10	0	0.0119	0	-1e10	0	7.5277	0	-1e10	0	-1e10	0	2336	0	2341	0	1342.0	0	0.522	0	7.3019	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.256800	0	0.000000	0	240.00	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	650.36	0	5.1480	0	34.3030	0	1027.122	0	644.555	0	11.36	0	3.7	0	-1e10	0	0.0109	0	-1e10	0	7.5274	0	-1e10	0	-1e10	0	2334	0	2340	0	1343.3	0	0.523	0	7.3019	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.257100	0	0.000000	0	240.00	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	646.00	0	5.1580	0	34.3070	0	1027.124	0	640.241	0	11.58	0	3.8	0	-1e10	0	0.0089	0	-1e10	0	7.5275	0	-1e10	0	-1e10	0	2335	0	2340	0	1344.0	0	0.523	0	7.3019	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.257300	0	0.000000	0	233.33	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	641.76	0	5.1860	0	34.2990	0	1027.115	0	636.045	0	11.73	0	3.8	0	-1e10	0	0.0089	0	-1e10	0	7.5272	0	-1e10	0	-1e10	0	2333	0	2339	0	1345.1	0	0.524	0	7.3018	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.257700	0	0.000000	0	240.00	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	637.48	0	5.2150	0	34.2960	0	1027.109	0	631.810	0	11.84	0	3.8	0	-1e10	0	0.0109	0	-1e10	0	7.5270	0	-1e10	0	-1e10	0	2333	0	2338	0	1346.3	0	0.524	0	7.3018	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.257900	0	0.000000	0	240.00	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	633.20	0	5.2410	0	34.2940	0	1027.104	0	627.574	0	11.91	0	3.9	0	-1e10	0	0.0119	0	-1e10	0	7.5268	0	-1e10	0	-1e10	0	2332	0	2338	0	1347.4	0	0.525	0	7.3018	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.258100	0	0.000000	0	240.00	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	628.88	0	5.2560	0	34.2980	0	1027.106	0	623.299	0	11.98	0	3.9	0	-1e10	0	0.0119	0	-1e10	0	7.5268	0	-1e10	0	-1e10	0	2332	0	2338	0	1348.3	0	0.525	0	7.3018	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.258400	0	0.000000	0	246.67	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	624.60	0	5.2620	0	34.3000	0	1027.106	0	619.064	0	12.06	0	3.9	0	-1e10	0	0.0119	0	-1e10	0	7.5268	0	-1e10	0	-1e10	0	2332	0	2338	0	1348.9	0	0.526	0	7.3017	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.258600	0	0.000000	0	240.00	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	620.28	0	5.2720	0	34.2990	0	1027.104	0	614.788	0	12.09	0	3.9	0	-1e10	0	0.0119	0	-1e10	0	7.5267	0	-1e10	0	-1e10	0	2332	0	2337	0	1349.6	0	0.526	0	7.3017	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.258800	0	0.000000	0	240.00	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	616.00	0	5.2780	0	34.3000	0	1027.104	0	610.553	0	12.17	0	4.0	0	-1e10	0	0.0119	0	-1e10	0	7.5267	0	-1e10	0	-1e10	0	2332	0	2337	0	1350.2	0	0.526	0	7.3016	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.259000	0	0.000000	0	246.67	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	611.72	0	5.2970	0	34.2930	0	1027.096	0	606.317	0	12.24	0	4.0	0	-1e10	0	0.0119	0	-1e10	0	7.5247	0	-1e10	0	-1e10	0	2330	0	2337	0	1357.0	0	0.524	0	7.2999	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295300	0	0.000000	0	-0.259200	0	0.000000	0	246.67	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	607.52	0	5.3130	0	34.2920	0	1027.094	0	602.160	0	12.35	0	4.0	0	-1e10	0	0.0119	0	-1e10	0	7.5264	0	-1e10	0	-1e10	0	2330	0	2336	0	1351.9	0	0.527	0	7.3014	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.259300	0	0.000000	0	246.67	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	603.40	0	5.3370	0	34.2850	0	1027.085	0	598.082	0	12.46	0	4.1	0	-1e10	0	0.0119	0	-1e10	0	7.5244	0	-1e10	0	-1e10	0	2329	0	2335	0	1358.8	0	0.525	0	7.2998	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295300	0	0.000000	0	-0.259400	0	0.000000	0	246.67	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	599.48	0	5.3480	0	34.2870	0	1027.085	0	594.202	0	12.54	0	4.1	0	-1e10	0	0.0119	0	-1e10	0	7.5244	0	-1e10	0	-1e10	0	2329	0	2335	0	1359.5	0	0.525	0	7.2997	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295300	0	0.000000	0	-0.259500	0	0.000000	0	246.67	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	595.68	0	5.3690	0	34.2820	0	1027.079	0	590.441	0	12.61	0	4.1	0	-1e10	0	0.0119	0	-1e10	0	7.5242	0	-1e10	0	-1e10	0	2328	0	2335	0	1360.4	0	0.526	0	7.2997	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295300	0	0.000000	0	-0.259600	0	0.000000	0	240.00	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	592.00	0	5.3840	0	34.2820	0	1027.077	0	586.799	0	12.65	0	4.1	0	-1e10	0	0.0119	0	-1e10	0	7.5241	0	-1e10	0	-1e10	0	2328	0	2334	0	1361.2	0	0.526	0	7.2997	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295300	0	0.000000	0	-0.259800	0	0.000000	0	240.00	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	588.20	0	5.3980	0	34.2800	0	1027.074	0	583.037	0	12.72	0	4.2	0	-1e10	0	0.0119	0	-1e10	0	7.5240	0	-1e10	0	-1e10	0	2327	0	2334	0	1362.0	0	0.526	0	7.2996	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295300	0	0.000000	0	-0.259800	0	0.000000	0	246.67	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	584.12	0	5.4420	0	34.2620	0	1027.054	0	578.999	0	12.83	0	4.2	0	-1e10	0	0.0109	0	-1e10	0	7.5235	0	-1e10	0	-1e10	0	2325	0	2331	0	1363.4	0	0.526	0	7.2995	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295300	0	0.000000	0	-0.259800	0	0.000000	0	246.67	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	579.72	0	5.4530	0	34.2680	0	1027.058	0	574.643	0	12.91	0	4.2	0	-1e10	0	0.0109	0	-1e10	0	7.5235	0	-1e10	0	-1e10	0	2325	0	2332	0	1364.2	0	0.527	0	7.2995	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295300	0	0.000000	0	-0.259900	0	0.000000	0	246.67	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	575.24	0	5.4640	0	34.2680	0	1027.056	0	570.209	0	13.02	0	4.3	0	-1e10	0	0.0109	0	-1e10	0	7.5253	0	-1e10	0	-1e10	0	2325	0	2331	0	1359.1	0	0.529	0	7.3011	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.260100	0	0.000000	0	253.33	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	570.64	0	5.5180	0	34.2410	0	1027.028	0	565.655	0	13.13	0	4.3	0	-1e10	0	0.0109	0	-1e10	0	7.5245	0	-1e10	0	-1e10	0	2321	0	2328	0	1360.8	0	0.529	0	7.3009	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.260300	0	0.000000	0	246.67	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	566.04	0	5.5830	0	34.2380	0	1027.018	0	561.102	0	13.28	0	4.4	0	-1e10	0	0.0109	0	-1e10	0	7.5222	0	-1e10	0	-1e10	0	2320	0	2327	0	1368.9	0	0.528	0	7.2995	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295300	0	0.000000	0	-0.260200	0	0.000000	0	253.33	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	561.32	0	5.5930	0	34.2510	0	1027.027	0	556.429	0	13.61	0	4.5	0	-1e10	0	0.0099	0	-1e10	0	7.5224	0	-1e10	0	-1e10	0	2321	0	2328	0	1369.8	0	0.529	0	7.2996	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295300	0	0.000000	0	-0.260100	0	0.000000	0	253.33	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	556.56	0	5.6040	0	34.2530	0	1027.027	0	551.717	0	13.90	0	4.6	0	-1e10	0	0.0099	0	-1e10	0	7.5242	0	-1e10	0	-1e10	0	2321	0	2327	0	1364.6	0	0.531	0	7.3011	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.259900	0	0.000000	0	260.00	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	551.80	0	5.6320	0	34.2450	0	1027.017	0	547.005	0	14.19	0	4.7	0	-1e10	0	0.0099	0	-1e10	0	7.5239	0	-1e10	0	-1e10	0	2320	0	2326	0	1365.8	0	0.532	0	7.3011	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.259600	0	0.000000	0	253.33	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	546.92	0	5.6540	0	34.2440	0	1027.014	0	542.173	0	14.45	0	4.7	0	-1e10	0	0.0099	0	-1e10	0	7.5238	0	-1e10	0	-1e10	0	2320	0	2326	0	1366.9	0	0.532	0	7.3010	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.259400	0	0.000000	0	253.33	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	542.12	0	5.7100	0	34.2280	0	1026.994	0	537.421	0	14.75	0	4.8	0	-1e10	0	0.0089	0	-1e10	0	7.5232	0	-1e10	0	-1e10	0	2317	0	2323	0	1368.8	0	0.532	0	7.3010	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.259000	0	0.000000	0	253.33	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	537.32	0	5.7580	0	34.2220	0	1026.983	0	532.669	0	15.11	0	5.0	0	-1e10	0	0.0089	0	-1e10	0	7.5228	0	-1e10	0	-1e10	0	2316	0	2322	0	1370.6	0	0.533	0	7.3011	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.258500	0	0.000000	0	260.00	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	532.52	0	5.7800	0	34.2250	0	1026.983	0	527.917	0	15.55	0	5.1	0	-1e10	0	0.0089	0	-1e10	0	7.5227	0	-1e10	0	-1e10	0	2316	0	2322	0	1371.7	0	0.533	0	7.3011	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.258000	0	0.000000	0	253.33	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	527.64	0	5.8280	0	34.2100	0	1026.965	0	523.085	0	15.92	0	5.2	0	-1e10	0	0.0079	0	-1e10	0	7.5222	0	-1e10	0	-1e10	0	2314	0	2320	0	1373.4	0	0.533	0	7.3011	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.257400	0	0.000000	0	260.00	0	186.90	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	522.68	0	5.8460	0	34.2220	0	1026.972	0	518.174	0	16.29	0	5.4	0	-1e10	0	0.0079	0	-1e10	0	7.5223	0	-1e10	0	-1e10	0	2315	0	2321	0	1374.5	0	0.535	0	7.3012	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.256700	0	0.000000	0	260.00	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	517.80	0	5.8800	0	34.2140	0	1026.962	0	513.342	0	16.66	0	5.5	0	-1e10	0	0.0069	0	-1e10	0	7.5219	0	-1e10	0	-1e10	0	2313	0	2319	0	1375.9	0	0.535	0	7.3011	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295400	0	0.000000	0	-0.256100	0	0.000000	0	260.00	0	187.10	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	512.92	0	5.9040	0	34.2160	0	1026.960	0	508.510	0	16.99	0	5.6	0	-1e10	0	0.0059	0	-1e10	0	7.5236	0	-1e10	0	-1e10	0	2313	0	2319	0	1371.1	0	0.538	0	7.3027	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295500	0	0.000000	0	-0.255400	0	0.000000	0	253.33	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	508.28	0	5.9260	0	34.2110	0	1026.953	0	503.916	0	17.35	0	5.7	0	-1e10	0	0.0059	0	-1e10	0	7.5234	0	-1e10	0	-1e10	0	2312	0	2318	0	1372.2	0	0.538	0	7.3027	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295500	0	0.000000	0	-0.254700	0	0.000000	0	253.33	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	503.64	0	5.9540	0	34.2060	0	1026.946	0	499.321	0	17.72	0	5.9	0	-1e10	0	0.0059	0	-1e10	0	7.5232	0	-1e10	0	-1e10	0	2311	0	2317	0	1373.4	0	0.538	0	7.3026	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295500	0	0.000000	0	-0.253900	0	0.000000	0	253.33	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	498.92	0	5.9740	0	34.2060	0	1026.943	0	494.647	0	18.16	0	6.0	0	-1e10	0	0.0059	0	-1e10	0	7.5249	0	-1e10	0	-1e10	0	2311	0	2316	0	1368.5	0	0.541	0	7.3042	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295600	0	0.000000	0	-0.253100	0	0.000000	0	260.00	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	494.04	0	5.9600	0	34.1960	0	1026.937	0	489.815	0	18.68	0	6.2	0	-1e10	0	0.0069	0	-1e10	0	7.5249	0	-1e10	0	-1e10	0	2310	0	2315	0	1368.6	0	0.541	0	7.3039	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295600	0	0.000000	0	-0.251900	0	0.000000	0	260.00	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	489.32	0	5.9700	0	34.1840	0	1026.926	0	485.141	0	19.78	0	6.5	0	-1e10	0	0.0069	0	-1e10	0	7.5247	0	-1e10	0	-1e10	0	2309	0	2314	0	1369.3	0	0.540	0	7.3036	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295600	0	0.000000	0	-0.250400	0	0.000000	0	260.00	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	484.52	0	6.0360	0	34.1630	0	1026.901	0	480.387	0	20.81	0	6.9	0	-1e10	0	0.0059	0	-1e10	0	7.5257	0	-1e10	0	-1e10	0	2306	0	2311	0	1365.6	0	0.543	0	7.3052	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295700	0	0.000000	0	-0.249100	0	0.000000	0	260.00	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	479.56	0	6.2380	0	34.1360	0	1026.854	0	475.475	0	21.23	0	7.1	0	-1e10	0	0.0059	0	-1e10	0	7.5239	0	-1e10	0	-1e10	0	2302	0	2306	0	1371.8	0	0.544	0	7.3059	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295700	0	0.000000	0	-0.248100	0	0.000000	0	260.00	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	474.52	0	6.2880	0	34.1810	0	1026.883	0	470.484	0	21.15	0	7.0	0	-1e10	0	0.0059	0	-1e10	0	7.5260	0	-1e10	0	-1e10	0	2305	0	2309	0	1367.8	0	0.549	0	7.3082	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295800	0	0.000000	0	-0.247100	0	0.000000	0	253.33	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	469.40	0	6.3160	0	34.1880	0	1026.885	0	465.413	0	21.18	0	7.1	0	-1e10	0	0.0040	0	-1e10	0	7.5278	0	-1e10	0	-1e10	0	2305	0	2309	0	1363.2	0	0.552	0	7.3099	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295900	0	0.000000	0	-0.246100	0	0.000000	0	260.00	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	464.28	0	6.3940	0	34.1820	0	1026.870	0	460.342	0	21.30	0	7.1	0	-1e10	0	0.0040	0	-1e10	0	7.5272	0	-1e10	0	-1e10	0	2304	0	2307	0	1366.0	0	0.553	0	7.3101	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.295900	0	0.000000	0	-0.245300	0	0.000000	0	260.00	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	459.24	0	6.4080	0	34.1920	0	1026.876	0	455.350	0	21.48	0	7.2	0	-1e10	0	0.0040	0	-1e10	0	7.5291	0	-1e10	0	-1e10	0	2305	0	2307	0	1361.0	0	0.557	0	7.3118	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.296000	0	0.000000	0	-0.244300	0	0.000000	0	266.67	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	454.28	0	6.4960	0	34.1700	0	1026.847	0	450.438	0	21.96	0	7.3	0	-1e10	0	0.0040	0	-1e10	0	7.5299	0	-1e10	0	-1e10	0	2302	0	2304	0	1358.1	0	0.559	0	7.3135	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.296100	0	0.000000	0	-0.243100	0	0.000000	0	266.67	0	187.10	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	449.40	0	6.5420	0	34.1830	0	1026.851	0	445.604	0	22.33	0	7.5	0	-1e10	0	0.0040	0	-1e10	0	7.5298	0	-1e10	0	-1e10	0	2302	0	2304	0	1359.9	0	0.561	0	7.3137	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.296100	0	0.000000	0	-0.242200	0	0.000000	0	266.67	0	187.10	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	444.52	0	6.5780	0	34.1850	0	1026.848	0	440.771	0	22.66	0	7.6	0	-1e10	0	0.0040	0	-1e10	0	7.5296	0	-1e10	0	-1e10	0	2302	0	2304	0	1361.4	0	0.561	0	7.3138	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.296100	0	0.000000	0	-0.241200	0	0.000000	0	273.33	0	187.10	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	439.72	0	6.6060	0	34.1900	0	1026.848	0	436.016	0	23.21	0	7.8	0	-1e10	0	0.0030	0	-1e10	0	7.5313	0	-1e10	0	-1e10	0	2302	0	2304	0	1356.8	0	0.564	0	7.3155	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.296200	0	0.000000	0	-0.240000	0	0.000000	0	266.67	0	187.10	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	434.88	0	6.6400	0	34.1870	0	1026.841	0	431.222	0	23.69	0	8.0	0	-1e10	0	0.0030	0	-1e10	0	7.5329	0	-1e10	0	-1e10	0	2301	0	2302	0	1352.4	0	0.567	0	7.3171	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.296300	0	0.000000	0	-0.238900	0	0.000000	0	266.67	0	187.00	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	429.96	0	6.6480	0	34.2000	0	1026.850	0	426.348	0	24.06	0	8.1	0	-1e10	0	0.0030	0	-1e10	0	7.5312	0	-1e10	0	-1e10	0	2302	0	2304	0	1359.0	0	0.566	0	7.3156	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.296200	0	0.000000	0	-0.238000	0	0.000000	0	266.67	0	187.10	0
25202901	50	C	02/10/2025	13:03	-122.105	36.742	0	425.04	0	6.5060	0	34.2290	0	1026.892	0	421.475	0	24.48	0	8.2	0	-1e10	0	0.0030	0	-1e10	0	7.5345	0	-1e10	0	-1e10	0	2306	0	2307	0	1349.5	0	0.568	0	7.3165	0	-1e10	0	-1e10	0	-1e10	0	-1e10	0	0.296300	0	0.000000	0	-0.236800	0	0.000000	0	273.33	0	187.10	0
